council_area,health_board,pct_school_attend,alcohol,pct_income_deprived,pct_employment_deprived,mortality,drugs,pct_depress,pct_low_bw,hosp_emerg,pct_no_heating,pct_overcrowded,simd_2016_quintile,urban
South Lanarkshire,Lanarkshire,83,49,9,7,129,34,20,5,103,2,10.11,3,1
South Lanarkshire,Lanarkshire,81,102,14,13,98,117,19,11,155,1,11.79,2,1
South Lanarkshire,Lanarkshire,80,80,12,13,57,80,21,0,102,1,11.47,3,1
South Lanarkshire,Lanarkshire,87,67,13,12,103,39,21,4,101,1,11.83,3,1
South Lanarkshire,Lanarkshire,78,149,17,15,74,140,23,4,132,1,9.72,2,1
South Lanarkshire,Lanarkshire,80,58,16,15,78,0,22,10,123,2,12.28,2,1
South Lanarkshire,Lanarkshire,80,29,9,8,85,0,19,3,104,0,6.16,3,1
South Lanarkshire,Lanarkshire,78,47,13,11,101,86,20,3,108,0,14.9,2,1
South Lanarkshire,Lanarkshire,86,82,12,10,110,65,20,0,118,2,14.78,2,1
South Lanarkshire,Lanarkshire,91,72,10,9,69,0,19,4,100,1,11.1,3,1
South Lanarkshire,Lanarkshire,82,81,15,10,136,0,19,0,145,1,9.81,2,1
South Lanarkshire,Lanarkshire,85,277,13,17,112,48,22,0,129,1,9.35,2,1
Stirling,Forth Valley,84,35,3,3,80,0,14,0,61,3,3.94,4,0
Stirling,Forth Valley,88,9,5,4,47,0,12,0,51,4,4.07,4,0
Stirling,Forth Valley,91,14,0,1,90,0,15,0,81,0,0,5,0
Stirling,Forth Valley,97,22,5,5,93,61,19,0,101,0,1.64,4,0
Stirling,Forth Valley,90,32,3,3,67,50,16,0,62,2,4.36,4,0
Stirling,Forth Valley,90,15,4,5,50,0,13,0,64,0,3.27,4,0
Stirling,Forth Valley,91,15,3,4,87,0,19,0,69,1,3.08,5,0
Stirling,Forth Valley,89,6,6,6,91,0,17,10,81,0,3.86,4,0
Stirling,Forth Valley,91,139,10,8,55,0,21,0,76,0,8.04,4,0
Stirling,Forth Valley,92,28,3,2,55,0,12,0,55,2,4.05,4,0
Stirling,Forth Valley,90,14,6,3,32,0,13,0,73,1,3.12,5,0
Stirling,Forth Valley,88,43,10,8,91,0,19,10,77,2,8.26,4,0
Stirling,Forth Valley,90,6,5,4,95,0,17,0,77,2,3.56,5,0
Stirling,Forth Valley,94,45,9,9,59,0,17,6,79,3,3.28,3,0
Stirling,Forth Valley,91,18,3,4,53,0,16,0,63,3,4.74,4,0
Stirling,Forth Valley,88,21,4,4,115,0,11,0,78,0,0.99,4,0
Stirling,Forth Valley,85,5,6,7,68,42,16,0,68,1,8.16,4,0
Stirling,Forth Valley,93,14,4,5,48,0,13,0,57,2,2.94,4,0
Stirling,Forth Valley,93,11,6,3,51,0,10,0,50,0,8.69,4,1
Stirling,Forth Valley,87,32,12,13,88,0,19,0,88,0,11.37,3,1
Stirling,Forth Valley,79,53,8,11,79,0,19,0,76,2,6.68,3,1
Stirling,Forth Valley,87,52,5,5,103,92,13,10,88,1,10,4,1
Stirling,Forth Valley,98,10,1,2,70,0,13,7,70,0,1.64,5,1
Stirling,Forth Valley,91,17,7,7,67,58,13,0,71,1,1.14,4,1
Stirling,Forth Valley,85,8,9,9,120,0,14,8,68,2,7.83,3,0
Stirling,Forth Valley,83,162,13,15,151,130,21,2,129,1,7.43,2,0
Stirling,Forth Valley,69,132,26,21,144,163,24,2,133,0,15.59,1,0
Stirling,Forth Valley,75,20,10,10,124,0,13,0,103,3,3.72,2,0
Stirling,Forth Valley,66,84,16,17,115,414,22,3,139,0,14.73,2,0
Stirling,Forth Valley,78,42,18,16,132,0,18,3,97,0,14.35,2,0
Stirling,Forth Valley,77,185,19,18,96,205,19,6,127,0,16.85,1,0
Stirling,Forth Valley,87,24,3,3,58,0,11,4,77,0,7.65,4,0
Stirling,Forth Valley,77,51,7,7,74,29,14,4,111,1,7.32,3,0
Stirling,Forth Valley,71,112,18,16,141,133,17,3,127,1,12.55,2,0
Stirling,Forth Valley,65,155,20,18,184,219,20,3,143,0,16.86,1,0
Stirling,Forth Valley,64,88,19,17,147,78,20,6,144,2,19.35,1,0
Stirling,Forth Valley,93,48,5,4,162,81,21,5,82,0,5.6,4,1
Stirling,Forth Valley,80,57,16,10,96,64,21,7,118,0,9.69,2,1
Stirling,Forth Valley,85,27,3,2,67,0,13,0,64,0,1.71,5,1
Stirling,Forth Valley,90,21,13,14,115,140,20,7,99,1,10.51,3,1
Stirling,Forth Valley,82,39,12,12,77,94,20,4,90,0,12.95,2,1
Stirling,Forth Valley,81,66,8,7,119,61,16,4,94,1,7.55,4,1
Stirling,Forth Valley,68,253,23,18,144,207,23,3,132,0,18.61,1,1
Stirling,Forth Valley,77,122,16,12,110,141,22,5,137,0,9.67,2,1
Stirling,Forth Valley,81,96,10,9,121,75,16,7,101,0,8.84,3,1
Stirling,Forth Valley,69,37,14,11,141,0,20,5,133,0,13.83,2,1
Stirling,Forth Valley,89,33,4,4,57,0,14,5,74,0,2.47,4,1
Stirling,Forth Valley,92,29,7,8,94,0,17,0,83,4,8.22,3,1
Stirling,Forth Valley,93,44,3,6,76,71,15,13,74,1,7.35,5,1
Stirling,Forth Valley,84,108,16,20,121,39,24,0,149,2,10.44,2,1
Stirling,Forth Valley,72,88,17,13,86,245,20,8,87,1,9.77,2,1
Stirling,Forth Valley,88,96,15,15,90,97,22,0,111,1,12.74,2,1
Stirling,Forth Valley,65,176,24,21,122,226,22,11,124,0,19.19,1,1
Stirling,Forth Valley,88,91,10,9,74,95,17,0,93,1,9.12,3,1
Stirling,Forth Valley,74,162,18,19,103,467,17,0,129,0,9.16,2,1
Stirling,Forth Valley,81,78,18,16,119,157,20,7,129,1,13.83,2,1
Stirling,Forth Valley,71,207,32,27,154,237,21,6,127,1,12.18,1,1
Stirling,Forth Valley,94,35,1,2,41,35,8,4,57,1,3.84,5,1
Stirling,Forth Valley,88,35,4,6,64,0,15,0,68,1,2.7,4,1
Stirling,Forth Valley,94,62,5,5,160,65,18,0,80,0,1.83,4,1
Stirling,Forth Valley,97,17,1,3,64,0,13,4,68,0,1.13,5,1
Stirling,Forth Valley,94,33,3,3,104,0,14,4,61,0,2.18,5,1
Stirling,Forth Valley,91,6,6,3,72,42,12,0,77,1,3.6,5,1
Stirling,Forth Valley,84,122,13,16,132,36,21,10,93,2,9.58,2,1
Stirling,Forth Valley,77,147,16,14,113,61,18,4,119,1,15.16,2,1
Stirling,Forth Valley,82,178,14,17,142,565,21,5,114,2,10.29,2,1
Stirling,Forth Valley,86,120,5,6,91,71,10,0,62,8,36.14,3,1
Stirling,Forth Valley,71,199,23,19,146,292,24,3,117,1,28.09,1,1
Stirling,Forth Valley,72,32,11,12,53,31,14,0,62,3,28.51,2,1
Stirling,Forth Valley,72,152,14,11,65,106,17,4,81,2,29.64,2,1
Stirling,Forth Valley,71,21,3,4,113,24,8,5,59,6,29.07,4,1
Stirling,Forth Valley,63,155,27,22,143,164,28,0,132,2,13.15,1,1
Stirling,Forth Valley,63,215,23,18,187,385,20,7,122,0,12.58,1,1
Stirling,Forth Valley,57,274,40,30,124,460,24,6,151,0,22.93,1,1
Stirling,Forth Valley,63,283,36,36,167,211,29,3,173,0,23.44,1,1
Stirling,Forth Valley,92,32,4,2,44,118,10,3,52,0,7.07,5,1
Stirling,Forth Valley,71,218,26,22,149,222,24,5,130,1,17.57,1,1
Stirling,Forth Valley,63,125,28,23,151,283,20,7,109,1,11.19,1,1
Stirling,Forth Valley,88,51,5,4,152,272,14,5,92,0,5.23,4,1
Stirling,Forth Valley,92,22,6,6,76,0,14,0,65,1,4.91,4,1
Stirling,Forth Valley,90,34,1,2,41,0,10,3,68,0,4.67,5,1
Stirling,Forth Valley,93,59,3,5,85,41,16,8,62,1,3.73,5,1
Stirling,Forth Valley,92,26,1,0,58,14,9,0,48,1,2.13,5,1
Stirling,Forth Valley,93,6,3,3,47,51,14,8,68,1,0.92,5,1
Stirling,Forth Valley,81,78,11,6,119,0,16,6,116,1,17.84,3,1
Stirling,Forth Valley,90,27,4,5,64,27,14,8,69,2,9.25,5,1
Stirling,Forth Valley,95,16,2,1,81,0,9,8,56,1,2.59,5,1
Stirling,Forth Valley,95,23,1,1,33,0,11,0,64,0,0.76,5,1
Stirling,Forth Valley,83,114,8,8,123,74,18,6,93,1,6.14,3,1
Stirling,Forth Valley,89,20,2,4,55,0,10,4,61,4,12.67,5,1
Stirling,Forth Valley,67,10,4,3,65,0,9,13,45,2,25.6,4,1
Stirling,Forth Valley,91,47,14,13,106,0,16,8,77,0,11.42,3,1
Stirling,Forth Valley,89,28,3,2,90,0,13,0,76,2,1.91,5,0
Stirling,Forth Valley,93,8,2,2,54,0,10,0,52,0,1.16,5,0
Stirling,Forth Valley,96,22,2,2,68,38,9,0,51,0,0.56,5,0
Stirling,Forth Valley,89,101,5,5,123,0,12,5,76,1,8.1,4,0
Stirling,Forth Valley,96,20,2,3,53,0,8,4,47,4,0.65,5,0
Stirling,Forth Valley,97,8,0,1,12,0,5,6,36,0,1.27,5,0
Stirling,Forth Valley,91,10,8,6,131,103,19,4,61,2,6.67,4,0
Stirling,Forth Valley,99,43,1,4,45,0,10,0,59,0,0.16,5,0
Stirling,Forth Valley,85,93,14,12,65,122,19,3,100,2,11.88,3,0
Stirling,Forth Valley,91,8,3,2,69,0,15,0,72,0,3.15,5,0
Stirling,Forth Valley,92,0,1,2,74,0,10,0,56,0,2.32,5,0
Stirling,Forth Valley,93,5,2,2,68,37,15,6,71,0,2.95,5,0
Stirling,Forth Valley,94,20,3,4,58,38,10,8,61,0,1.46,5,0
Stirling,Forth Valley,93,78,6,6,69,0,17,4,61,1,11.22,4,0
Stirling,Forth Valley,90,10,5,3,51,0,11,3,56,2,1.36,4,0
Stirling,Forth Valley,83,15,9,8,90,97,15,0,68,3,7.72,3,0
Stirling,Forth Valley,94,12,6,7,65,28,14,0,58,3,5.88,3,0
Stirling,Forth Valley,91,20,4,4,87,0,11,0,68,2,6.37,4,0
Stirling,Forth Valley,89,40,5,5,76,0,12,7,89,1,2.24,4,0
Stirling,Forth Valley,91,46,5,6,73,48,16,8,65,2,4.01,5,0
Stirling,Forth Valley,88,36,12,12,79,89,16,0,83,0,9.73,3,0
Stirling,Forth Valley,89,11,7,6,97,0,11,4,67,4,5.54,3,0
Stirling,Forth Valley,83,120,12,10,130,0,19,0,85,2,11.9,3,0
Stirling,Forth Valley,92,17,4,3,101,0,13,0,58,0,1.67,5,0
Stirling,Forth Valley,86,38,7,6,118,42,14,0,97,2,11.46,4,0
Stirling,Forth Valley,85,0,3,3,61,0,13,0,75,1,5.63,4,0
Stirling,Forth Valley,76,65,10,7,62,0,15,6,63,3,6.05,3,0
Stirling,Forth Valley,84,39,7,6,71,0,13,0,61,4,3.41,4,0
Stirling,Forth Valley,86,86,8,9,25,61,13,0,61,3,10.59,3,0
West Dunbartonshire,Greater Glasgow and Clyde,73,285,30,31,123,277,21,6,143,0,17.73,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,67,21,18,111,0,19,5,101,1,14.08,1,1
West Dunbartonshire,Greater Glasgow and Clyde,85,125,17,14,110,42,22,10,120,2,9.6,2,1
West Dunbartonshire,Greater Glasgow and Clyde,85,72,14,10,184,39,18,0,119,3,11.15,3,1
West Dunbartonshire,Greater Glasgow and Clyde,72,203,30,22,182,37,23,7,157,2,18.17,1,1
West Dunbartonshire,Greater Glasgow and Clyde,69,306,29,21,172,282,20,0,164,1,19.81,1,1
West Dunbartonshire,Greater Glasgow and Clyde,83,108,23,20,123,34,25,15,123,4,23.24,1,1
West Dunbartonshire,Greater Glasgow and Clyde,85,140,22,18,179,323,23,3,134,1,14.09,1,1
West Dunbartonshire,Greater Glasgow and Clyde,66,163,39,25,129,85,23,4,147,3,19.86,1,1
West Dunbartonshire,Greater Glasgow and Clyde,77,40,21,14,89,0,19,9,82,2,17.46,2,1
West Dunbartonshire,Greater Glasgow and Clyde,71,169,24,23,138,51,20,7,148,1,22.83,1,1
West Dunbartonshire,Greater Glasgow and Clyde,83,243,25,23,174,63,26,11,123,3,11.24,1,1
West Dunbartonshire,Greater Glasgow and Clyde,86,84,17,12,133,34,20,5,111,1,10.6,2,1
West Dunbartonshire,Greater Glasgow and Clyde,73,238,41,34,142,263,29,13,179,2,22.44,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,245,18,16,105,34,20,0,124,1,16.27,2,1
West Dunbartonshire,Greater Glasgow and Clyde,83,19,17,13,82,0,20,7,103,0,13.83,2,1
West Dunbartonshire,Greater Glasgow and Clyde,67,173,37,30,193,263,27,3,183,1,16.48,1,1
West Dunbartonshire,Greater Glasgow and Clyde,69,81,32,27,128,182,20,5,142,2,18.22,1,1
West Dunbartonshire,Greater Glasgow and Clyde,76,176,29,24,125,39,26,0,172,2,15.2,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,72,24,19,109,41,25,5,134,3,13.45,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,216,25,24,105,40,27,12,122,4,12.17,1,1
West Dunbartonshire,Greater Glasgow and Clyde,86,70,17,15,89,171,20,7,100,1,15.71,2,1
West Dunbartonshire,Greater Glasgow and Clyde,80,64,16,16,83,73,21,4,110,0,13.87,2,1
West Dunbartonshire,Greater Glasgow and Clyde,73,75,18,13,91,40,22,5,118,2,12.22,2,1
West Dunbartonshire,Greater Glasgow and Clyde,86,105,16,11,140,120,19,7,116,1,9.67,2,1
West Dunbartonshire,Greater Glasgow and Clyde,87,77,13,10,75,0,17,4,110,1,11.43,3,1
West Dunbartonshire,Greater Glasgow and Clyde,87,31,9,10,90,0,18,5,85,2,9.11,3,1
West Dunbartonshire,Greater Glasgow and Clyde,82,65,12,10,91,0,15,0,111,1,17.48,3,1
West Dunbartonshire,Greater Glasgow and Clyde,83,50,14,15,87,38,21,8,95,1,10.05,2,1
West Dunbartonshire,Greater Glasgow and Clyde,86,136,7,8,46,0,13,4,101,2,5.65,4,1
West Dunbartonshire,Greater Glasgow and Clyde,82,71,14,10,117,0,19,7,111,0,10.88,2,1
West Dunbartonshire,Greater Glasgow and Clyde,71,137,27,19,119,33,21,4,123,1,19.1,1,1
West Dunbartonshire,Greater Glasgow and Clyde,78,204,21,17,118,63,22,6,122,1,14.2,1,1
West Dunbartonshire,Greater Glasgow and Clyde,71,119,26,19,192,62,21,7,127,2,21.48,1,1
West Dunbartonshire,Greater Glasgow and Clyde,73,119,30,20,156,307,22,2,152,1,20.58,1,1
West Dunbartonshire,Greater Glasgow and Clyde,77,103,27,22,151,29,21,4,152,1,15.56,1,1
West Dunbartonshire,Greater Glasgow and Clyde,92,8,6,4,138,0,18,6,84,0,2.88,4,1
West Dunbartonshire,Greater Glasgow and Clyde,88,112,7,5,82,50,14,7,82,0,10.84,4,1
West Dunbartonshire,Greater Glasgow and Clyde,91,20,3,5,31,0,12,0,65,1,3.98,4,1
West Dunbartonshire,Greater Glasgow and Clyde,77,107,19,15,124,104,16,4,103,1,16.16,2,1
West Dunbartonshire,Greater Glasgow and Clyde,81,183,23,19,124,237,21,3,136,1,18.77,1,1
West Dunbartonshire,Greater Glasgow and Clyde,84,59,6,5,65,0,15,12,72,0,12.82,4,1
West Dunbartonshire,Greater Glasgow and Clyde,81,166,18,18,105,0,18,8,96,1,10.81,2,1
West Dunbartonshire,Greater Glasgow and Clyde,86,74,13,11,120,76,20,4,121,1,9.97,3,1
West Dunbartonshire,Greater Glasgow and Clyde,77,403,41,35,216,87,24,14,205,2,16.2,1,1
West Dunbartonshire,Greater Glasgow and Clyde,78,400,37,37,127,337,23,6,179,3,20.92,1,1
West Dunbartonshire,Greater Glasgow and Clyde,84,130,22,19,166,0,20,3,134,0,14.25,1,1
West Dunbartonshire,Greater Glasgow and Clyde,77,245,25,23,118,116,21,0,134,1,15.47,1,1
West Dunbartonshire,Greater Glasgow and Clyde,69,121,29,23,82,382,20,5,126,1,19.32,1,1
West Dunbartonshire,Greater Glasgow and Clyde,89,29,7,7,73,44,12,11,88,2,6.92,3,1
West Dunbartonshire,Greater Glasgow and Clyde,81,48,16,13,98,89,19,6,106,1,12.28,2,1
West Dunbartonshire,Greater Glasgow and Clyde,88,182,9,8,84,72,14,0,74,1,9.76,3,1
West Dunbartonshire,Greater Glasgow and Clyde,89,0,4,4,64,0,12,4,90,0,3.53,5,1
West Dunbartonshire,Greater Glasgow and Clyde,93,52,8,7,58,0,15,3,70,1,6.69,4,1
West Dunbartonshire,Greater Glasgow and Clyde,77,76,12,11,109,0,20,6,116,3,13.96,3,1
West Dunbartonshire,Greater Glasgow and Clyde,85,152,7,6,106,0,15,9,97,3,12.97,4,1
West Dunbartonshire,Greater Glasgow and Clyde,78,94,9,7,82,0,12,0,92,2,11.4,3,1
West Dunbartonshire,Greater Glasgow and Clyde,77,101,8,8,108,42,21,3,98,1,11.52,3,1
West Dunbartonshire,Greater Glasgow and Clyde,87,128,2,5,110,0,13,0,79,1,5.53,4,1
West Dunbartonshire,Greater Glasgow and Clyde,83,204,6,8,88,85,18,6,91,1,10.03,4,1
West Dunbartonshire,Greater Glasgow and Clyde,79,209,14,12,137,0,24,0,113,2,13.86,2,1
West Dunbartonshire,Greater Glasgow and Clyde,88,37,7,9,79,37,18,12,84,0,3.72,3,1
West Dunbartonshire,Greater Glasgow and Clyde,75,430,28,23,148,141,20,0,156,0,16.43,1,1
West Dunbartonshire,Greater Glasgow and Clyde,78,89,16,18,134,157,20,0,87,0,16.54,2,1
West Dunbartonshire,Greater Glasgow and Clyde,78,174,26,19,121,121,21,8,125,1,15.9,1,1
West Dunbartonshire,Greater Glasgow and Clyde,75,78,18,18,145,299,19,0,121,1,13.45,2,1
West Dunbartonshire,Greater Glasgow and Clyde,82,135,11,10,99,0,19,3,98,1,12.32,3,1
West Dunbartonshire,Greater Glasgow and Clyde,92,51,5,5,93,0,16,11,94,0,6.8,4,1
West Dunbartonshire,Greater Glasgow and Clyde,85,155,16,14,132,225,20,7,126,0,11.55,2,1
West Dunbartonshire,Greater Glasgow and Clyde,92,29,2,3,78,0,13,7,63,1,3.03,5,1
West Dunbartonshire,Greater Glasgow and Clyde,86,110,10,10,127,34,19,7,89,1,9.94,3,1
West Dunbartonshire,Greater Glasgow and Clyde,89,116,6,6,94,0,16,6,81,1,13.56,4,1
West Dunbartonshire,Greater Glasgow and Clyde,87,129,10,11,121,85,17,4,96,5,13.91,3,1
West Dunbartonshire,Greater Glasgow and Clyde,86,210,16,14,145,0,22,4,132,6,13.1,2,1
West Dunbartonshire,Greater Glasgow and Clyde,94,135,6,6,96,0,18,4,78,2,12.14,4,1
West Dunbartonshire,Greater Glasgow and Clyde,86,113,7,8,156,0,19,0,112,3,4.68,4,1
West Dunbartonshire,Greater Glasgow and Clyde,79,214,11,14,147,56,22,7,124,1,13.28,2,1
West Dunbartonshire,Greater Glasgow and Clyde,83,251,14,12,185,37,21,4,142,0,6.69,2,1
West Dunbartonshire,Greater Glasgow and Clyde,71,158,24,20,58,184,26,3,136,0,15.68,1,1
West Dunbartonshire,Greater Glasgow and Clyde,60,336,35,29,195,236,26,8,207,0,17,1,1
West Dunbartonshire,Greater Glasgow and Clyde,61,225,21,23,163,409,22,3,117,2,15.76,1,1
West Dunbartonshire,Greater Glasgow and Clyde,81,197,25,28,98,541,22,8,121,2,17.71,1,1
West Dunbartonshire,Greater Glasgow and Clyde,86,66,8,7,64,36,17,0,84,1,10.21,3,1
West Dunbartonshire,Greater Glasgow and Clyde,56,181,32,28,136,225,25,5,146,2,16.06,1,1
West Dunbartonshire,Greater Glasgow and Clyde,70,91,21,21,93,47,25,0,101,1,18.5,1,1
West Dunbartonshire,Greater Glasgow and Clyde,83,146,22,18,138,428,25,2,140,1,12.53,1,1
West Dunbartonshire,Greater Glasgow and Clyde,66,48,25,23,202,187,26,9,127,0,11.75,1,1
West Dunbartonshire,Greater Glasgow and Clyde,80,211,19,16,156,114,24,0,118,2,11.48,2,1
West Dunbartonshire,Greater Glasgow and Clyde,84,115,5,8,66,58,15,7,70,1,3.4,4,1
West Dunbartonshire,Greater Glasgow and Clyde,81,104,13,12,89,319,24,8,101,2,10.83,2,1
West Dunbartonshire,Greater Glasgow and Clyde,89,0,1,3,96,0,14,7,76,0,2.54,5,1
West Dunbartonshire,Greater Glasgow and Clyde,90,0,3,3,55,0,15,0,69,0,4.5,5,1
West Dunbartonshire,Greater Glasgow and Clyde,82,52,3,3,60,0,17,0,96,1,5.02,4,1
West Dunbartonshire,Greater Glasgow and Clyde,78,53,11,12,101,97,21,8,94,4,15.88,2,1
West Dunbartonshire,Greater Glasgow and Clyde,76,171,27,17,85,258,21,0,116,1,18.83,1,1
West Dunbartonshire,Greater Glasgow and Clyde,82,105,15,13,110,262,20,3,95,3,12.28,2,1
West Dunbartonshire,Greater Glasgow and Clyde,70,196,26,19,118,49,25,8,111,0,17.57,1,1
West Dunbartonshire,Greater Glasgow and Clyde,70,99,26,18,88,198,22,11,113,0,26.57,1,1
West Dunbartonshire,Greater Glasgow and Clyde,73,77,25,21,97,215,23,0,92,2,15.23,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,172,19,17,104,208,23,8,120,0,14.77,2,1
West Dunbartonshire,Greater Glasgow and Clyde,78,127,29,25,162,274,29,13,160,2,14.12,1,1
West Dunbartonshire,Greater Glasgow and Clyde,82,284,21,16,138,149,21,10,136,2,11.32,2,1
West Dunbartonshire,Greater Glasgow and Clyde,79,88,16,16,166,70,24,5,128,1,16.09,2,1
West Dunbartonshire,Greater Glasgow and Clyde,70,114,28,19,139,228,23,10,146,0,17.49,1,1
West Dunbartonshire,Greater Glasgow and Clyde,83,40,11,11,115,50,16,0,121,0,9.38,3,1
West Dunbartonshire,Greater Glasgow and Clyde,83,243,26,23,137,337,22,7,135,0,11.38,1,1
West Dunbartonshire,Greater Glasgow and Clyde,72,219,24,19,123,68,26,3,115,3,15.73,1,1
West Dunbartonshire,Greater Glasgow and Clyde,79,316,18,17,112,167,22,3,111,1,14.25,2,1
West Dunbartonshire,Greater Glasgow and Clyde,81,234,15,12,91,105,22,6,114,0,8.87,2,1
West Dunbartonshire,Greater Glasgow and Clyde,80,244,22,20,97,183,27,4,118,1,12.84,1,1
West Dunbartonshire,Greater Glasgow and Clyde,83,123,19,19,148,136,23,6,124,1,10.42,2,1
West Dunbartonshire,Greater Glasgow and Clyde,82,132,12,11,83,261,23,0,104,0,8.64,3,1
West Dunbartonshire,Greater Glasgow and Clyde,89,23,3,4,38,0,13,0,40,1,2.87,5,1
West Dunbartonshire,Greater Glasgow and Clyde,86,79,11,10,111,38,20,4,103,3,10.25,3,1
West Dunbartonshire,Greater Glasgow and Clyde,88,47,7,8,72,43,17,0,67,1,5.67,4,1
West Dunbartonshire,Greater Glasgow and Clyde,89,137,13,11,129,291,19,5,101,1,7.5,2,1
West Dunbartonshire,Greater Glasgow and Clyde,80,256,25,25,155,66,25,5,124,1,18.77,1,1
West Dunbartonshire,Greater Glasgow and Clyde,71,122,33,26,97,185,28,9,119,0,8.7,1,1
West Dunbartonshire,Greater Glasgow and Clyde,67,364,30,24,142,210,23,10,153,2,15.17,1,1
West Dunbartonshire,Greater Glasgow and Clyde,93,31,3,4,87,0,17,0,72,1,1.98,4,1
West Dunbartonshire,Greater Glasgow and Clyde,91,7,5,6,117,0,13,11,73,1,4.75,4,0
West Lothian,Lothian,78,119,16,15,84,252,17,0,112,1,12.52,2,0
West Lothian,Lothian,83,201,20,17,123,96,23,4,146,1,11.57,2,0
West Lothian,Lothian,87,86,12,9,89,86,16,5,111,0,8.72,3,0
West Lothian,Lothian,87,62,12,13,118,0,19,0,143,0,12.21,2,0
West Lothian,Lothian,78,167,21,22,198,144,28,3,138,0,19.03,1,0
West Lothian,Lothian,80,172,28,25,103,386,20,9,136,0,19.08,1,0
West Lothian,Lothian,78,130,13,13,126,116,20,11,133,0,10.65,2,0
West Lothian,Lothian,79,26,11,8,110,107,16,5,106,2,4.4,3,0
West Lothian,Lothian,77,165,28,25,115,429,23,0,147,1,10.9,1,0
West Lothian,Lothian,89,121,11,13,105,46,19,0,112,1,10.74,3,0
West Lothian,Lothian,81,73,8,9,100,42,19,3,105,1,8.47,3,0
West Lothian,Lothian,87,183,24,20,161,264,23,5,141,0,6.64,1,0
West Lothian,Lothian,81,78,7,5,91,217,14,3,129,0,7.86,3,0
West Lothian,Lothian,89,118,11,10,156,194,22,4,119,0,5.21,3,0
West Lothian,Lothian,85,77,14,11,103,119,21,0,121,0,8.47,3,0
West Lothian,Lothian,88,31,6,6,61,46,19,0,86,1,2.9,4,0
West Lothian,Lothian,82,83,12,12,100,75,18,3,106,1,7.49,3,0
West Lothian,Lothian,78,223,20,16,107,159,21,5,139,1,10.37,1,0
West Lothian,Lothian,83,110,24,16,160,143,23,8,133,0,15.15,2,0
West Lothian,Lothian,78,101,15,16,73,103,24,4,101,0,12.62,2,0
West Lothian,Lothian,91,25,3,3,49,0,13,10,56,0,1.44,5,1
West Lothian,Lothian,93,0,4,5,60,0,12,0,79,0,0,5,1
West Lothian,Lothian,88,29,2,1,51,0,11,0,73,0,0.59,5,1
West Lothian,Lothian,89,35,6,4,76,0,14,8,70,0,4.24,4,1
West Lothian,Lothian,81,76,22,21,106,221,27,4,128,0,4.04,1,1
West Lothian,Lothian,81,106,8,9,83,165,20,0,100,1,9.42,3,1
West Lothian,Lothian,91,24,2,2,60,26,13,0,89,0,6.85,5,1
West Lothian,Lothian,93,34,3,2,48,35,13,0,79,0,0.97,5,1
West Lothian,Lothian,93,7,1,1,59,0,12,0,65,0,0.67,5,1
West Lothian,Lothian,95,6,3,3,44,36,12,0,66,0,1.16,5,1
West Lothian,Lothian,93,5,2,2,34,0,11,0,65,0,2.45,5,1
West Lothian,Lothian,85,33,5,4,95,37,17,8,80,1,4.92,5,1
West Lothian,Lothian,87,81,4,3,214,43,19,10,99,0,5.37,4,1
West Lothian,Lothian,87,0,4,4,50,0,14,7,76,0,4.09,5,1
West Lothian,Lothian,73,101,17,13,131,274,26,9,146,0,9.79,2,1
West Lothian,Lothian,78,269,16,16,179,319,27,5,143,0,13.44,2,1
West Lothian,Lothian,73,74,21,17,112,39,21,10,142,0,19.19,2,1
West Lothian,Lothian,74,62,7,10,119,100,20,5,115,0,7.86,3,1
West Lothian,Lothian,75,112,19,14,131,0,20,7,143,0,16.2,2,1
West Lothian,Lothian,79,254,24,18,127,33,23,11,179,1,15.72,1,1
West Lothian,Lothian,70,91,11,11,121,81,15,8,117,0,11.53,2,1
West Lothian,Lothian,90,58,2,3,89,0,11,3,86,5,5.68,5,1
West Lothian,Lothian,86,66,5,5,86,0,16,0,86,1,9.3,4,1
West Lothian,Lothian,90,56,4,3,48,0,15,4,79,0,8.25,5,1
West Lothian,Lothian,89,45,3,1,38,0,12,0,60,0,2.93,5,1
West Lothian,Lothian,93,92,8,7,101,89,15,0,127,1,7.73,4,1
West Lothian,Lothian,91,30,3,2,52,0,12,10,73,1,3.55,4,0
West Lothian,Lothian,86,27,5,4,95,0,11,0,83,1,7.14,4,0
West Lothian,Lothian,87,7,6,5,71,0,14,5,91,3,7.04,4,0
West Lothian,Lothian,93,0,5,3,75,42,13,0,90,1,1.94,4,0
West Lothian,Lothian,84,13,1,3,54,0,14,0,88,1,2.38,5,0
West Lothian,Lothian,83,59,7,6,69,196,16,6,124,2,7.82,3,0
West Lothian,Lothian,86,80,5,5,65,0,16,0,91,2,10.86,4,0
West Lothian,Lothian,66,184,17,17,126,283,22,6,139,0,12.5,2,0
West Lothian,Lothian,89,179,8,9,132,94,19,7,131,1,8.28,3,0
West Lothian,Lothian,84,112,12,13,96,0,19,0,113,2,10.63,3,0
West Lothian,Lothian,82,102,9,9,82,53,18,11,117,0,7.36,3,1
